,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
11844,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-15,2016-08-15,Gravis Marketing,B-,1143.0,rv,0.0001022,46.0,42.0,8.0,,48.09406,45.68067,4.809721,,,http://projects.fivethirtyeight.com/polls/20160817_US_1.pdf,44898,68873,8/19/16,09:14:14  8 Nov 2016
11845,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Missouri,2016-08-17,2016-08-23,Google Consumer Surveys,B,545.0,lv,0.0001007,35.53,34.72,8.7,,43.12251,44.2381,4.406337,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45564,70949,9/9/16,09:14:14  8 Nov 2016
11846,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,North Carolina,2016-08-05,2016-08-18,Ipsos,A-,438.0,lv,0.0001001,47.24,45.25,,,47.03168,46.84848,,,,http://www.reuters.com/statesofthenation,44970,69003,8/24/16,09:14:14  8 Nov 2016
11847,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,California,2016-08-24,2016-08-30,Google Consumer Surveys,B,1584.0,lv,9.99e-05,43.75,26.11,8.24,,51.56128,35.52769,3.913976,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45494,70812,9/9/16,09:14:14  8 Nov 2016
11848,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-03,2016-08-07,Ipsos,A-,1119.0,lv,9.99e-05,40.8,33.4,8.7,,42.92555,37.52972,5.812582,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44803,68604,8/9/16,09:14:14  8 Nov 2016
11849,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-15,2016-08-21,CVOTER International,C+,1259.0,lv,9.93e-05,47.98,47.24,,,46.63007,45.60652,,,,http://www.upi.com/Top_News/US/2016/08/23/UPICVoter-poll-Hillary-Clinton-Donald-Trump-hold-steady-in-virtual-tie/4241471961806/?spt=sec&or=tn,44917,68903,8/23/16,09:14:14  8 Nov 2016
11850,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Alabama,2016-08-10,2016-08-16,Google Consumer Surveys,B,407.0,lv,9.92e-05,19.55,54.53,5.69,,26.76541,63.78415,1.486779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45592,70977,9/9/16,09:14:14  8 Nov 2016
11851,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-28,2016-09-03,USC Dornsife/LA Times,,2656.0,lv,9.91e-05,42.37,45.01,,,44.75623,43.48763,,,,http://latimes.com/politics/,45323,69704,9/4/16,09:14:14  8 Nov 2016
11852,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Maryland,2016-08-10,2016-08-16,Google Consumer Surveys,B,437.0,lv,9.77e-05,48.93,21.31,8.47,,56.36495,30.98812,4.266779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45610,70995,9/9/16,09:14:14  8 Nov 2016
11853,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-04-20,2016-04-24,Suffolk University,B+,1000.0,lv,9.65e-05,50.0,39.0,,,48.80864,40.70509,,,,http://www.suffolk.edu/documents/SUPRC/4_25_2016_marginals.pdf,42737,65479,5/5/16,09:14:14  8 Nov 2016
11854,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-04-17,2016-04-20,George Washington University (Battleground),B,1000.0,lv,9.65e-05,46.0,43.0,,,44.86936,44.32578,,,,https://mediarelations.gwu.edu/americans-overwhelmingly-engaged-2016-election-tone-race-affecting-voters-new-gw-battleground-poll,42731,62701,4/25/16,09:14:14  8 Nov 2016
11855,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-02,2016-08-06,Ipsos,A-,1175.0,lv,9.49e-05,41.2,35.5,7.7,,43.31887,39.60596,4.840908,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44804,68605,8/9/16,09:14:14  8 Nov 2016
11856,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-27,2016-09-02,USC Dornsife/LA Times,,2711.0,lv,9.44e-05,42.35,45.26,,,44.73671,43.78176,,,,http://latimes.com/politics/,45322,69703,9/4/16,09:14:14  8 Nov 2016
11857,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Pennsylvania,2016-08-17,2016-08-23,Google Consumer Surveys,B,898.0,lv,9.33e-05,37.04,32.82,8.22,,44.60281,42.2865,3.926338,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45578,70963,9/9/16,09:14:14  8 Nov 2016
11858,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-03-29,2016-03-31,Marist College,A,1066.0,rv,9.24e-05,50.0,41.0,,,47.9609,44.78658,,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us160329/MCC/General%20Election/McClatchy_Marist%20Poll_General%20Election__Complete%20Survey%20Findings_Nature%20of%20the%20Sample%20and%20Tables_April%202016.pdf,36697,50523,4/8/16,09:14:14  8 Nov 2016
11859,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Michigan,2016-08-05,2016-08-18,Ipsos,A-,630.0,lv,9.18e-05,43.97,42.89,,,43.26551,44.17246,,,,http://www.reuters.com/statesofthenation,44959,68992,8/24/16,09:14:14  8 Nov 2016
11860,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Tennessee,2016-08-10,2016-08-16,Google Consumer Surveys,B,481.0,lv,9.12e-05,24.83,41.48,9.62,,32.28642,51.19958,5.416779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45632,71017,9/9/16,09:14:14  8 Nov 2016
11861,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Colorado,2016-07-29,2016-08-18,Ipsos,A-,420.0,lv,9.09e-05,42.39,38.74,,,41.27618,39.7742,,,,http://www.reuters.com/statesofthenation,44944,68977,8/24/16,09:14:14  8 Nov 2016
11862,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-25,2016-08-27,The Times-Picayune/Lucid,,3231.0,lv,8.98e-05,42.0,37.0,7.0,,44.70141,43.26284,1.749024,,,https://luc.id/2016-presidential-tracker/,46200,72259,9/28/16,09:14:14  8 Nov 2016
11863,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Arizona,2016-03-07,2016-03-11,Merrill Poll,B,701.0,lv,8.94e-05,38.0,38.0,,,37.76207,40.72514,,,,http://big.assets.huffingtonpost.com/MerillPollGeneralPR.pdf,36621,50280,3/18/16,09:14:14  8 Nov 2016
11864,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Iowa,2016-08-10,2016-08-16,Google Consumer Surveys,B,323.0,lv,8.9e-05,37.83,28.17,10.55,,45.49023,38.28316,6.346779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45602,70987,9/9/16,09:14:14  8 Nov 2016
11865,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Wisconsin,2016-08-17,2016-08-23,Google Consumer Surveys,B,685.0,lv,8.8e-05,41.95,27.88,6.76,,49.71137,37.69135,2.466338,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45588,70973,9/9/16,09:14:14  8 Nov 2016
11866,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-01,2016-08-05,Ipsos,A-,1196.0,lv,8.75e-05,39.8,36.8,7.4,,41.92237,40.8767,4.566678,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44805,68606,8/9/16,09:14:14  8 Nov 2016
11867,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Michigan,2016-08-17,2016-08-23,Google Consumer Surveys,B,542.0,lv,8.7e-05,33.34,33.02,7.94,,41.02856,42.7049,3.646338,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45562,70947,9/9/16,09:14:14  8 Nov 2016
11868,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-29,2016-09-30,Google Consumer Surveys,B,873.0,lv,8.65e-05,35.6,31.3,10.0,,42.34137,39.9002,6.620472,,,https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Oct32016.pdf,46326,72449,10/3/16,09:14:14  8 Nov 2016
11869,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Florida,2016-05-17,2016-05-18,Gravis Marketing,B-,2542.0,rv,8.64e-05,46.0,42.0,,,46.38423,43.60507,,,,http://gravismarketing.com/polling-and-market-research/florida-general-election-poll-marijuana-and-trans-bathroom/,44144,66051,5/25/16,09:14:14  8 Nov 2016
11870,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,North Carolina,2016-04-10,2016-04-15,Elon University,B+,621.0,rv,8.61e-05,45.0,39.0,,,45.25161,43.79894,,,,http://www.elon.edu/e-web/elonpoll/041916.xhtml,42209,62649,4/22/16,09:14:14  8 Nov 2016
11871,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-26,2016-09-01,USC Dornsife/LA Times,,2650.0,lv,8.6e-05,43.33,44.04,,,45.71896,42.6162,,,,http://latimes.com/politics/,45269,69630,9/2/16,09:14:14  8 Nov 2016
11872,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-14,2016-08-20,CVOTER International,C+,1191.0,lv,8.57e-05,48.19,47.47,,,46.81705,45.88336,,,,http://www.upi.com/Top_News/US/2016/08/22/UPICVoter-poll-Donald-Trump-sticks-to-script-comes-to-within-1-of-Hillary-Clintons-lead/3141471867581/?spt=sec&or=tn,44910,68894,8/22/16,09:14:14  8 Nov 2016
11873,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-22,2016-07-26,Ipsos,A-,2332.0,lv,8.56e-05,37.6,38.4,5.8,,40.27649,42.20753,3.072379,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44686,68273,7/26/16,09:14:14  8 Nov 2016
11874,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Massachusetts,2016-08-10,2016-08-16,Google Consumer Surveys,B,444.0,lv,8.56e-05,50.33,21.5,10.02,,58.32367,32.2571,5.81678,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45609,70994,9/9/16,09:14:14  8 Nov 2016
11875,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Oregon,2016-08-10,2016-08-16,Google Consumer Surveys,B,380.0,lv,8.43e-05,45.18,26.09,6.13,,52.87121,36.26299,1.926779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45627,71012,9/9/16,09:14:14  8 Nov 2016
11876,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Georgia,2016-03-31,2016-04-03,Lake Research Partners,B+,400.0,lv,8.38e-05,50.0,37.0,,,48.22289,40.18543,,,,http://big.assets.huffingtonpost.com/LRPmemo.GeorgiaDemocraticParty.F.041116.pdf,42188,59663,4/18/16,09:14:14  8 Nov 2016
11877,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-04-28,2016-05-01,CNN/Opinion Research Corp.,A-,890.0,rv,8.2e-05,54.0,41.0,,,53.65908,42.07555,,,,http://i2.cdn.turner.com/cnn/2016/images/05/04/rel6b.-.2016.general.pdf,44013,65307,5/4/16,09:14:14  8 Nov 2016
11878,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Florida,2016-04-25,2016-04-27,Associated Industries of Florida,,604.0,lv,8.17e-05,49.0,36.0,,,48.76292,40.00475,,,,http://www.realclearpolitics.com/docs/2016/AIF_April_2016.pdf,44009,65262,5/2/16,09:14:14  8 Nov 2016
11879,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-23,2016-07-27,Ipsos,A-,2062.0,lv,8.16e-05,39.0,36.9,5.9,,41.61678,40.72553,3.172922,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44710,68344,7/30/16,09:14:14  8 Nov 2016
11880,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-21,2016-07-25,Ipsos,A-,2289.0,lv,8.03e-05,38.0,38.2,6.2,,40.73196,41.9937,3.464982,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44687,68274,7/26/16,09:14:14  8 Nov 2016
11881,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-25,2016-08-31,USC Dornsife/LA Times,,2646.0,lv,8.02e-05,42.4,45.01,,,44.76497,43.61951,,,,http://latimes.com/politics/,45255,69597,9/1/16,09:14:14  8 Nov 2016
11882,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Maine,2016-03-04,2016-03-10,Critical Insights,C,610.0,lv,8.01e-05,43.0,34.0,,,41.63781,36.16826,,,,http://static.bangordailynews.com/wp-content/blogs.dir/115/files/2016/03/CI-Tracking_Spring-2016.pdf?ref=inline,44176,66113,6/2/16,09:14:14  8 Nov 2016
11883,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-25,2016-07-29,Ipsos,A-,1662.0,lv,7.94e-05,38.3,36.1,5.3,,40.80775,39.91444,2.568474,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44712,68346,7/30/16,09:14:14  8 Nov 2016
11884,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-03-19,2016-03-22,Selzer & Company,A+,815.0,lv,7.85e-05,54.0,36.0,,,52.33411,36.96122,,,,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r.f2qF2GAiq8/v0,36649,50495,4/6/16,09:14:14  8 Nov 2016
11885,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Missouri,2016-03-17,2016-03-24,DFM Research,B-,674.0,lv,7.75e-05,42.0,40.0,,,39.24106,42.02778,,,,http://www.kansascity.com/news/local/news-columns-blogs/the-buzz/article69418112.html,36704,50538,4/8/16,09:14:14  8 Nov 2016
11886,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-24,2016-07-28,Ipsos,A-,1787.0,lv,7.74e-05,38.4,36.8,5.7,,40.96143,40.63161,2.9726,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44711,68345,7/30/16,09:14:14  8 Nov 2016
11887,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Texas,2016-08-17,2016-08-23,Google Consumer Surveys,B,1157.0,lv,7.72e-05,32.89,38.78,8.69,,40.48167,48.29663,4.396337,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45583,70968,9/9/16,09:14:14  8 Nov 2016
11888,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-31,2016-08-04,Ipsos,A-,1153.0,lv,7.69e-05,40.0,38.0,6.0,,42.14938,42.0315,3.192652,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44776,68544,8/5/16,09:14:14  8 Nov 2016
11889,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Ohio,2016-08-17,2016-08-23,Google Consumer Surveys,B,772.0,lv,7.59e-05,30.73,35.27,7.48,,38.39051,44.9062,3.186337,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45575,70960,9/9/16,09:14:14  8 Nov 2016
11890,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-05,2016-09-07,The Times-Picayune/Lucid,,1327.0,lv,7.58e-05,42.0,35.0,9.0,,44.72853,40.82766,3.837913,,,https://luc.id/2016-presidential-tracker/,46207,72266,9/28/16,09:14:14  8 Nov 2016
11891,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,New York,2016-04-06,2016-04-07,Emerson College,B,864.0,lv,7.5e-05,54.0,36.0,,,52.66949,36.19898,,,,http://media.wix.com/ugd/3bebb2_b5e76b2074da42c997193908b170981b.pdf,36703,50555,4/8/16,09:14:14  8 Nov 2016
11892,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-19,2016-09-25,SurveyMonkey,C-,13598.0,lv,7.47e-05,45.0,40.0,10.0,,45.64029,42.3568,4.243083,,,https://www.scribd.com/document/325385309/NBC-News-SurveyMonkey-Toplines-and-Methodology-9-19-9-25?secret_password=CqNOg89vq7VeBArrg8bF,46100,72092,9/26/16,09:14:14  8 Nov 2016
11893,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Texas,2016-02-21,2016-02-22,SurveyUSA,A,1289.0,lv,7.47e-05,44.0,47.0,,,40.84483,46.54772,,,,http://www.surveyusa.com/client/PollReport.aspx?g=5d56f70b-d2d2-4f08-935b-d812fdc2b5d7,36436,66118,6/2/16,09:14:14  8 Nov 2016
11894,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-04,2016-09-06,YouGov,B,1077.0,rv,7.42e-05,40.0,38.0,7.0,,44.60694,43.47244,3.528872,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m5q5q60ku5/econTabReport.pdf,45411,70704,9/7/16,09:14:14  8 Nov 2016
11895,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-29,2016-08-02,Ipsos,A-,1283.0,lv,7.41e-05,42.9,35.8,5.0,,45.19763,39.74523,2.212117,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44778,68546,8/5/16,09:14:14  8 Nov 2016
11896,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-27,2016-07-31,Ipsos,A-,1309.0,lv,7.4e-05,42.8,34.0,5.2,,45.18739,37.89428,2.440106,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44750,68434,8/2/16,09:14:14  8 Nov 2016
11897,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-26,2016-07-30,Ipsos,A-,1393.0,lv,7.37e-05,40.7,34.7,5.5,,43.14562,38.55696,2.754838,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44751,68435,8/2/16,09:14:14  8 Nov 2016
11898,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Virginia,2016-08-10,2016-08-16,Google Consumer Surveys,B,636.0,lv,7.36e-05,40.29,25.98,12.4,,47.734,35.67559,8.196779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45635,71020,9/9/16,09:14:14  8 Nov 2016
11899,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-24,2016-08-30,USC Dornsife/LA Times,,2576.0,lv,7.29e-05,41.87,45.29,,,44.22634,43.92507,,,,http://latimes.com/politics/,45240,69549,8/31/16,09:14:14  8 Nov 2016
11900,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-20,2016-07-24,Ipsos,A-,2063.0,lv,7.27e-05,38.8,37.5,6.6,,41.57827,41.29311,3.855608,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44688,68275,7/26/16,09:14:14  8 Nov 2016
11901,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-13,2016-08-19,CVOTER International,C+,1096.0,lv,7.2e-05,49.45,45.85,,,48.05378,44.29582,,,,http://www.upi.com/Top_News/US/2016/08/22/UPICVoter-poll-Donald-Trump-sticks-to-script-comes-to-within-1-of-Hillary-Clintons-lead/3141471867581/?spt=sec&or=tn,44909,68893,8/22/16,09:14:14  8 Nov 2016
11902,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-28,2016-08-01,Ipsos,A-,1291.0,lv,7.2e-05,42.1,34.2,5.2,,44.43832,38.11467,2.42379,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44749,68433,8/2/16,09:14:14  8 Nov 2016
11903,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-19,2016-07-23,Ipsos,A-,1864.0,lv,7.16e-05,37.9,38.7,6.3,,40.74417,42.47687,3.553489,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44689,68276,7/26/16,09:14:14  8 Nov 2016
11904,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Illinois,2016-08-17,2016-08-23,Google Consumer Surveys,B,1047.0,lv,7.06e-05,35.37,28.77,8.84,,43.00546,38.36269,4.546338,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45554,70939,9/9/16,09:14:14  8 Nov 2016
11905,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-30,2016-08-03,Ipsos,A-,1143.0,lv,7.03e-05,41.6,37.4,6.0,,43.82776,41.37941,3.20215,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44777,68545,8/5/16,09:14:14  8 Nov 2016
11906,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-04,2016-08-05,Morning Consult,,2001.0,rv,6.92e-05,41.0,33.0,9.0,,45.76215,40.68393,3.47489,,,https://morningconsultintelligence.com/media/mc/160802_topline_trend_v2_AP.pdf,44783,68577,8/7/16,09:14:14  8 Nov 2016
11907,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Minnesota,2016-08-10,2016-08-16,Google Consumer Surveys,B,555.0,lv,6.83e-05,40.71,25.69,9.02,,48.33926,35.74337,4.81678,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45613,70998,9/9/16,09:14:14  8 Nov 2016
11908,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-23,2016-08-25,The Times-Picayune/Lucid,,2903.0,lv,6.83e-05,41.0,37.0,8.0,,43.67276,43.35065,2.752314,,,https://luc.id/2016-presidential-tracker/,46198,72257,9/28/16,09:14:14  8 Nov 2016
11909,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Washington,2016-08-10,2016-08-16,Google Consumer Surveys,B,595.0,lv,6.68e-05,43.08,27.17,6.57,,50.80127,37.40104,2.366779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45637,71022,9/9/16,09:14:14  8 Nov 2016
11910,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-23,2016-08-29,USC Dornsife/LA Times,,2500.0,lv,6.61e-05,42.32,45.07,,,44.68098,43.75964,,,,http://latimes.com/politics/,45145,69403,8/30/16,09:14:14  8 Nov 2016
11911,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-03-17,2016-03-20,Monmouth University,A+,848.0,rv,6.58e-05,42.0,34.0,11.0,,43.30028,40.0192,5.352646,,,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/7714a05b-515f-4ad3-bdaa-e72a6e5f8e61.pdf,36648,66160,6/3/16,09:14:14  8 Nov 2016
11912,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-24,2016-08-26,The Times-Picayune/Lucid,,2565.0,lv,6.55e-05,42.0,36.0,8.0,,44.68613,42.30466,2.752616,,,https://luc.id/2016-presidential-tracker/,46199,72258,9/28/16,09:14:14  8 Nov 2016
11913,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-07-18,2016-07-22,Ipsos,A-,1579.0,lv,6.54e-05,37.0,39.8,6.0,,39.8975,43.58791,3.250256,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44665,68207,7/22/16,09:14:14  8 Nov 2016
11914,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-27,2016-08-29,The Times-Picayune/Lucid,,2009.0,lv,6.52e-05,42.0,37.0,8.0,,44.72668,43.20399,2.739036,,,https://luc.id/2016-presidential-tracker/,46202,72261,9/28/16,09:14:14  8 Nov 2016
11915,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,New York,2016-08-17,2016-08-23,Google Consumer Surveys,B,947.0,lv,6.5e-05,39.08,27.65,7.77,,46.77406,37.34444,3.476337,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45574,70959,9/9/16,09:14:14  8 Nov 2016
11916,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Virginia,2016-05-09,2016-05-17,Roanoke College,C+,610.0,lv,6.42e-05,38.0,38.0,,,37.10827,41.35418,,,,http://www.roanoke.edu/about/news/rc_poll_may_2016_general_election,44117,66006,5/23/16,09:14:14  8 Nov 2016
11917,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Florida,2016-08-17,2016-08-23,Google Consumer Surveys,B,1288.0,lv,6.38e-05,32.58,40.47,7.62,,40.22246,50.07483,3.326337,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45549,70934,9/9/16,09:14:14  8 Nov 2016
11918,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,Colorado,2016-08-10,2016-08-16,Google Consumer Surveys,B,552.0,lv,6.24e-05,36.77,27.97,12.19,,44.43094,38.08455,7.986779,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45596,70981,9/9/16,09:14:14  8 Nov 2016
11919,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,California,2016-08-17,2016-08-23,Google Consumer Surveys,B,1668.0,lv,6.17e-05,40.62,27.65,9.69,,48.31818,37.3516,5.396337,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45545,70930,9/9/16,09:14:14  8 Nov 2016
11920,2016,President,polls-only,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-05-17,2016-05-20,American Research Group,C+,980.0,rv,6.14e-05,46.0,46.0,,,46.50216,47.67337,,,,http://americanresearchgroup.com/pres2016/na16-1.html,44116,66005,5/23/16,09:14:14  8 Nov 2016
